v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"0170-00000054-001","1","no_picture.gif","Tourniquet, for Trauma C.A.T. BLUE TRAINING DEVICE","Training Officer use only.","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000055-001","1","/wound_care/traumatourn.jpg","Tourniquet, for Trauma C.A.T. ORANGE","<b>Sold by the each.</b>","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000005-002","1","wound_care/BandAid.jpg","Bandage / Dressing 1 x 3 Band-Aid (50/bx)","Boxes of 50 each.  Ordering quantity is in boxes.","","","","","1.21","BX","0","0","0","1","1","0","0","","2013-10-23 07:46:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"0170-00000058-001","1","wound_care/ChestSeal.jpg","Hyfin Vent Chest Seal","Sold by the each.","","","","","7","EA","0","0","0","1","1","0","0","","2016-11-10 14:46:47","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"0170-00000025-002","1","wound_care/Olaes Bandage.jpg","Olaes Modular Bandage 4 in","Sold by the each.","","","","","7","EA","0","0","0","1","1","0","0","","2018-09-12 10:22:43","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000061-001","1","","Irrigation Sterile Water, 500 ml Pour Bottle","","","","","","2.57","BTL","0","0","0","1","1","0","0","","2018-11-27 15:34:12","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"8911-00000001-002","1","/formulary/adenosine6ml.jpg","Adenosine (Adenocard) 6 mg","<b>IEMS Restricted List</b>","","","","","40.16","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000002-002","1","/formulary/adenosine12ml.jpg","Adenosine (Adenocard) 12mg","<b>currently on backorder .. Sold by the each</b>","","","","","76.18","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000005-001","1","/formulary/albuterol.jpg","Albuterol 2.5 mg","Sold in multiples of 5.","","","","","0.25","EA","0","0","0","5","5","0","0","","2012-07-30 11:06:00","76","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000007-001","1","formulary/Aspirin325mg.jpg","Aspirin 325 mg","<i>Sold by the sheet of 10.  These are 325mg aspirin. </i>","","","","","1.05","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000008-001","1","/formulary/asa.jpg","Aspirin 81 mg","Sold by the sheet. 30 aspirin per sheet. Limit 3.","","","","","3.55","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000009-001","1","/formulary/atropine.jpg","Atropine 1 mg","<i>Sold by the each. </i>","","","","","10.2","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","24","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000010-001","1","/formulary/calcium.jpg","Calcium Chloride 10%","<b><i><u>Sold by the each. </u></i></b>","","","","","9.25","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000011-001","1","/formulary/d25.jpg","D25W 10 ML 2.5 g","<b><i><u>On a manufacture back order.</u></i></b>  <i>Sold by the each. </i>","","","","","5.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000012-001","1","/formulary/d50.jpg","D50W 50 ML 25 g","<b><i><u>On a manufacture back order.</u></i></b>","","","","","10.99","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000013-002","1","/formulary/benadryl.jpg","Diphenhydramine (Benadryl) 50 mg","<i>Sold by the each. 25 vials per box</i>","","","","","3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000015-001","1","/formulary/epi1000.jpg","Epinephrine 1:1,000 1 mg- 1 cc Ampoule","<i>Sold by the each, limit 14. </i>","","","","","2.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000016-001","1","/formulary/epi10000.jpg","Epinephrine 1;10,000 1 mg - 10 cc SYRINGE","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>    <b>Sold by the each,</b> 10 each / brick. Limit 20 each.","","","","","15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000017-001","1","/formulary/glucagon.jpg","Glucagon 1 mg","<b>Sold by the each</b>","","","","","180.72","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000018-001","1","/formulary/glucose.jpg","Glucose, Oral Gel 15 g","Sold by the tube, 3 tubes per pack.","","","","","3.74","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","152","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000019-001","1","/formulary/atrovent.jpg","Ipratropium 0.5 mg and Albuterol 2.5mg Premixed","Expires November 2021.  Sold by the each, 30 each per box.","","","","","0.53","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1896","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000020-001","1","/formulary/ns1000.jpg","IV Fluid 0.9% Normal Saline 1,000 ml","<i>Sold by the each, 14 bags per case. </i> Limit is 14 bags.","","","","","4.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1099","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000021-001","1","/formulary/ns500.jpg","IV Fluid 0.9% Normal Saline 500 ml","Sold by the each, 24 each per case. Limit is 24 bags.","","","","","4.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000022-001","1","/formulary/d5w.jpg","IV Fluid D5W 50 ml for Drug Administration","Sold by the each","","","","","2.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000023-001","1","/formulary/dopamine.jpg","IV Pre-mixed Dopamine (1600 mcg / ml) 250 ml","","","","","","11.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000024-001","1","/formulary/dopamine.jpg","IV Pre-mixed Dopamine (1600 mcg / ml) 500 ml","","","","","","11.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000025-001","1","formulary/LidocaineSyringe.jpg","Lidocaine 100 mg for IO / IV Use","<u><b><i>Sold by the each.</u></i></b>","","","","","6.32","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000026-001","1","/formulary/lidojelly.jpg","Lidocaine Water Soluble lubricating gel","<i>Sold by the each. </i>","","","","","7.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000027-001","1","formulary/magsulfatebag.jpg","Magnesium Sulfate 2 g","Sold by the each. Expires Aiugust 1st, 2022</i>","","","","","17.48","EA","0","0","0","1","1","0","0","","2014-02-13 06:45:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000028-001","1","/formulary/narcan.jpg","Naloxone (Narcan) 0.4 mg / ml","Sold by the each, 10 each per box.","","","","","4.22","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000031-001","1","/formulary/nitrostat.jpg","Nitroglycerine SL TABS 0.4 mg / dose","<i>Sold by the bottle. Expiration date of June 2021.</i>","","","","","34.9","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000031-004","1","/formulary/nitromist.jpg","Nitroglycerine SL MIST 0.4 mg / dose","Sold by the each.  <b><u></B></u>","","","","","280","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000032-001","1","/formulary/zofran.jpg","Ondansetron IV (2 mg / ml) Zofran 4 mg","Sold by the each.  There are 25 vials in a box.","","","","","1.24","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000033-001","1","/formulary/zofranodt.jpg","Ondansetron ODT (Zofran) 8 mg (10 tablets)","Sold by the blister pack of 10 tablets.","","","","","12.05","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","870","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000034-001","1","formulary/bicarb42.jpg","Sodium Bicarbonate 4.2% (5 mEq)","<b>Sold by the each. Expire June 1, 2022</b>","","","","","12.99","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000035-002","1","formulary/Adt Bicarb vial.jpg","Sodium Bicarbonate 8.4% (vial)","<b>Available by vial. Sold by each.</b>","","","","","9.2","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000041-001","1","no_picture.gif","Furosemide (Lasix) 40 mg, 4 mg / m,l vial","<i>Sold by the each, limit 14. </i>","","","","","0.66","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000043-001","1","formulary/prednisone.jpg","Prednisone, 20mg tablet (PO)","","","","","","0.26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000045-001","1","/formulary/terbutaline.jpg","Terbutaline 1mg/mL","","","","","","2.09","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000006-001","1","formulary/amiodarone.jpg","Amiodarone 150 mg","Sold by each, 10/box ... Expires May 2021","","","","","3.5","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","160","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000015-002","1","no_picture.gif","Epinephrine 1:1,000 , 30mL","","","","","","3.47","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000027-004","1","no_picture.gif","Magnesium Sulfate 50% injection syringe","","","","","","15.39","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000044-001","1","/formulary/solumedrol.jpg","Solu-Medrol A-O-V","Sold by the each.","","","","","8.15","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","10","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000046-001","1","formulary/toradol60.jpg","Ketorolac (Toradol) Single Dose Vial 60mg (30mg/mL) - 2mL","","","","","","4.25","EA","0","0","0","1","1","0","0","","2012-08-14 11:45:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000047-001","1","formulary/toradol30.jpg","Ketorolac (Toradol) Single Dose Vial 30mg (30mg/mL) - 1mL","<i>Sold by the each.  There are 25 vials in a box.</i>","","","","","4.25","EA","0","0","0","1","1","0","0","","2012-08-14 11:49:00","30","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000048-001","1","formulary/tylenol.jpg","Acetaminophen Oral Solution USP 650mg/20.3mL (Tylenol)","<i>Sold by the each. </i> <b> </b>","","","","","2.12","EA","0","0","0","1","1","0","0","","2012-08-14 11:54:00","10","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000049-001","1","no_picture.gif","Droperidol","Droperidol","","","","","0","EA","0","0","0","0","0","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000050-001","1","no_picture.gif","Nitro-Bid Paste","Nitro-Bid Paste .. Not in protocols for Marion County.","","","","","2.3","EA","0","0","0","1","1","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000051-001","1","no_picture.gif","Thiamine","Thiamine","","","","","0","EA","0","0","0","0","0","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000053-001","1","no_picture.gif","Sterile Water for Injection","Sterile Water for Injection","","","","","0.77","EA","0","0","0","1","1","0","0","","2013-02-13 09:52:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000052-001","1","formulary/racemic.jpg","Racepineprhine Inhalation Solution, USP, 2.25%","Racepineprhine Inhalation Solution, USP, 2.25%","","","","","1.38","EA","0","0","0","1","1","0","0","","2013-03-25 13:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000033-002","1","no_picture.gif","Ondansetron Oral Dissolving Tablet, 30/box","","","","","","1.01","BX","0","0","0","0","0","0","0","","2013-03-26 09:34:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000035-001","1","formulary/Adt Bicarb.jpg","Sodium Bicarbonate 8.4% (syringe)","Sold by the each. <b>Manufacture backorder, available in limited quantities .</b>","","","","","11.65","EA","0","0","0","1","1","0","0","","2013-03-26 09:34:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000054-001","1","formulary/d10.jpg","D10, 10% Dextrose Inj,  250ml bag","","","","","","5.21","EA","0","0","0","1","1","0","0","","2013-04-10 04:30:00","100","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000044-002","1","/formulary/solumedrol.jpg","A-Methapred (Solu-Medrol)","","","","","","4.4","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000055-001","1","formulary/epikit.jpg","Epinephrine Kit 1:1,000 (Anaphylaxis Use)","<b><u></B></U><b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>","","","","","24.15","EA","0","0","0","1","1","0","0","","2013-06-24 08:34:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000056-001","1","no_picture.gif","Sting-Kill Benzocaine Swabs","","","","","","2.28","","0","0","0","1","1","0","0","","2013-07-19 07:52:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000027-003","1","no_picture.gif","Magnesium Sulfate 1 gram/2mL vial","Sold by the each. Maximum is 2 each.","","","","","2.45","","0","0","0","1","1","0","0","","2013-08-18 10:45:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000027-002","1","/formulary/magsulfatebag.jpg","Magnesium Sulfate 4 g","Currently out of stock, due to <b><i><u>nationwide backorder.</u></i></b>  <i>Sold by the each, limit 2. </i>","","","","","15.39","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000052-002","1","formulary/racemic.jpg","Racepinephrine 2.25% Croup Kit","Sold by the each.","","","","","2.06","EA","0","0","0","1","1","0","0","","2013-09-05 05:45:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000029-001","1","formulary/Narcan MAD.jpg","Naloxone (Narcan) 2mg/2ml syringe with MAD device","Sold by the each.  This is 2mg/2ml (1 mg/ml) syringe with MAD Device.","","","","","26.35","EA","0","0","0","1","1","0","0","","2013-11-20 10:13:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000043-002","1","formulary/PredniSONE 50mg.jpg","Prednisone, 50mg tablet","Sold by the tablet. Max 5 tablets.  These are 50mg tablets of prednisone.","","","","","0.52","EA","0","0","0","1","1","0","0","","2014-06-04 11:32:00","10","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000061-001","1","no_picture.gif","Influenza Vaccine, Fluzone Quadrivalent","","","","","","5","","0","0","0","1","1","0","0","","2014-01-22 13:42:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000062-001","1","no_picture.gif","Bottle Water for Oral Prednisone","Bottled water for use with oral Prednisone 50mg.  4 max","","","","","0.25","BTL","0","0","0","1","1","0","0","","2014-06-27 08:52:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000057-001","1","formulary/EpiPenAdt.jpg","EpiPen Auto Injector Adt","<b> Sold as a pack of two, this is a special order item. Please call for PRICE VERIFICATION. </b>","","","","","312.99","EA","0","1","0","1","1","0","0","","2015-05-05 13:25:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000031-003","1","formulary/NitroSpray.jpg","Nitroglycerin Lingual Aerosol 400mcg/spray","","","","","","189.17","BTL","0","0","0","1","1","0","0","","2016-03-05 10:34:02","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000028-002","1","formulary/Narcan2ml.jpg","Naloxone (Narcan) 2mg/2ml syringe","<b>Naloxone 2ml syringe ONLY</B>.  Sold by the each.","","","","","31.04","EA","0","0","0","1","1","0","0","","2016-11-06 09:30:50","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000066-001","1","formulary/LevophedKit.jpg","Levophed Kit","<b><u> September 1, 2022</U>. One each of the following: vial of Levophed, bag of 5% Dextrose 500 ml, IV Set Secondary (60 gtts / cc) Minidrip, Medication Added label, and two alcohol preps.</B>","","","","","27.87","EA","0","0","0","1","1","0","0","","2016-12-23 12:31:59","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000063-001","1","","Adrenalin 1mg/ml (1:1,000) /  (epinephrine inj)","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>","","","","","23.6","VIAL","0","0","0","1","1","0","0","","2017-06-02 15:56:09","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000016-002","1","formulary/EpiCardiacKit.jpg","Epinephrine 1;10,000 Kit - Cardiac","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i><b>Sold by the each</b>","","","","","20","EA","0","0","0","1","1","0","0","","2017-06-07 11:56:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000002-003","1","formulary/Adenosine12mgKit.jpg","Adenosine (Adenocard) 12mg Kit","Sold by the each. Contains one each of the following: vial 12mg/4ml Adenosine (3mg/ml), alcohol prep, 6cc syringe, and an 18 guage needle.","","","","","76.18","EA","0","0","0","1","1","0","0","","2018-04-03 08:15:05","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","",""
"8911-00000029-002","1","formulary/Narcan MAD.jpg","Naloxone (Narcan) 2mg/2ml syringe with MAD device","Sold by the each.  This is 2mg/2ml (1 mg/ml) syringe. Limit 30.","","","","","0","EA","0","0","0","1","1","0","0","","2018-07-02 11:15:12","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000034-002","1","formulary/Bicarb_Peds_Vial_sub.jpg","Sodium Bicarbonate 4.2% (vials)","Sold as a pack of two vials.  Two vials equals one syringe.","","","","","18.16","PAC","0","0","0","1","1","0","0","","2019-05-01 09:32:01","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000025-002","1","formulary/LidocaineVial.jpg","Lidocaine 100 mg for IO / IV Vial","<u><b><i>Sold by the each.</u></i></b>","","","","","5.15","EA","0","0","0","1","1","0","0","","2019-09-19 09:55:27","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000028-003","1","formulary/narcan.jpg","Naloxone (Narcan) 0.4 mg / ml","Limit 30.","","","","","0","VIAL","0","0","0","1","1","0","0","","2020-01-01 13:19:04","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"8911-00000082-001","1","formulary/COVID RTHkit.jpg","COVID Release to Home (RTH) kit","For COVID-19 release to home. Contains 8 tylenol 325mg tablets and 6 sqwincher dink mix.","","","","","5","EA","0","0","0","1","1","0","0","","2020-04-17 10:12:07","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","",""
"0165-00000001-001","1","/safety/boltcutters.jpg","Bolt Cutters","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","-400","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000002-001","1","/safety/extinguisher10.jpg","Fire Extinguisher 10 LB. Dry Chem","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000003-001","1","/safety/extinguisher5.jpg","Fire Extinguisher 5 LB. Dry Chem","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000004-001","1","no_picture.gif","Glowstick Warning Flare 2hr Red","","","","","","3.69","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","-3","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000005-001","1","/safety/sledgehammer.jpg","Hammer, 4 pound","","","","","","13.81","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000006-001","1","/safety/crowbar.jpg","Pry-bar, 24","","","","","","9.19","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000007-001","1","no_picture.gif","Triangle Reflector Kit","","","","","","24.15","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000008-001","1","no_picture.gif","Ice Melt","","","","","","7","","0","0","0","1","1","0","0","","2014-02-11 12:46:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0165-00000009-001","1","safety/winshield washer.jpg","Windshield Washer Fluid","","","","","","3.5","BTL","0","0","0","1","1","0","0","","2014-02-11 12:47:00","0","","Vehicle Safety / Extrication","--none--","0","0","0","0","0","0","","",""
"0200-00000001-001","1","no_picture.gif","Respiratory Care/Airway Management Ambulance Package","<i>Sold by the each, limit 14. </i>","","","","","399.63","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000002-001","1","no_picture.gif","Wound Care Ambulance Stock Package","<i>Sold by the each, limit 14. </i>","","","","","139.11","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000003-001","1","no_picture.gif","C-Spine and Patient Handling Ambulance Stock Package","","","","","","340.42","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000004-001","1","no_picture.gif","Splints Ambulance Stock Package","<i>Sold by the each, limit 14. </i>","","","","","438.28","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000005-001","1","no_picture.gif","Personal Protective Equipment Ambulance Stock Package","<i>Sold by the each, limit 14. </i>","","","","","95.38","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000006-001","1","no_picture.gif","Patient Assessment Ambulance Stock Package","<i>Sold by the each, limit 14. </i>","","","","","172.96","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0200-00000007-001","1","no_picture.gif","Obstetrics and Pediatrics Supplies Ambulance Stock Package","<i>Sold by the each, limit 14. </i>","","","","","57.54","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Ambulance Stock Packages","--none--","0","0","0","0","0","0","","",""
"0135-00000001-001","1","pharm_als/flexconnector.jpg","Flex Connector for Nebulizer to BVM to ETT","","","","","","1.65","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000002-001","1","/pharm_als/adultmask.jpg","Mask, Aerosol Adult","","","","","","0.49","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000003-001","1","/pharm_als/pedsmask.jpg","Mask, Aerosol Pediatric","","","","","","1.05","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","120","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
