v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1,v_html_uri
"0170-00000010-001","1","/wound_care/cobanfour.jpg","BANDAGE COHESIVE 4 TAN COBAN 4 X 180","<i>Sold by the each, limit 12. </i>","","","","","1.89","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","12","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=318"
"0170-00000011-001","1","wound_care/coban6.jpg","BANDAGE COHESIVE 6 TAN COBAN 6 X 180","<i>Sold by the each, limit 12. </i>","","","","","2.7","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","180","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=319"
"0170-00000018-001","1","/wound_care/triband.jpg","Bandage, Triangular","<i>Sold by the each, limit 14. </i>","","","","","0.45","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","752","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=320"
"0170-00000019-001","1","/wound_care/washbasin.jpg","Basin, Large Wash","","","","","","0.6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","394","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=321"
"0170-00000020-001","1","/wound_care/emesisbasin.jpg","Basin, Small Emesis","","","","","","0.11","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","689","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=322"
"0170-00000021-001","1","/wound_care/emergblanket.jpg","Blanket, Mylar (Space Blanket)","<i>Sold by the each, limit 3. </i>","","","","","1.21","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","9","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=323"
"0170-00000024-001","1","/wound_care/coldpack.jpg","Cold Pack, Chemical, Single Use","Sold individually.  Limit 20.","","","","","0.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=324"
"0170-00000025-001","1","/wound_care/israeli.jpg","Dressing, Israeli Bandage","<i>Sold by the each, limit 5. </i>","","","","","7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","37","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=325"
"0170-00000029-001","1","/wound_care/traumadress.jpg","Dressing, Absorbent Pad 10 x 30 (Trauma Pad)","<i>Sold by the each, limit 14. </i>","","","","","1.54","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","36","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=326"
"0170-00000030-001","1","/wound_care/5by9.jpg","Dressing, Absorbent Pad 5 x 9","Sold by the each. There are 36 each in a box.","","","","","0.19","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","827","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=327"
"0170-00000031-001","1","/wound_care/4by4.jpg","Dressing, Gauze Pad 4 x 4","<i>Sold by the box, limit 8. </i>","","","","","3.15","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","200","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=328"
"0170-00000032-001","1","/wound_care/eyepad.jpg","Dressing, Gauze Pad Eye Patch","<i>Sold by the each, limit 14. </i>","","","","","0.17","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","161","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=329"
"0170-00000033-001","1","/wound_care/salinepour.jpg","Irrigation 0.9% Normal Saline, Pour Bottle","<i>Sold by the each. </i>","","","","","3.68","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","29","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=330"
"0170-00000034-001","1","wound_care/waterpour.jpg","Irrigation Sterile Water, Pour Bottle","<i>Sold by the each. </i>","","","","","3.36","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=331"
"0170-00000035-001","1","/wound_care/booboo.jpg","Kit, Self Help first aid","<i>Sold by the each, limit 14. </i>","","","","","3.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=332"
"0170-00000038-001","1","/wound_care/vasegauze.jpg","Petrolatum Gauze 3 X 36 Occlusive Dressing","Limit 5.","","","","","1.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=333"
"0170-00000039-001","1","/wound_care/iodineprep.jpg","Povidone-Iodine Prep Pads","<i>Sold by the each, limit 14. </i>","","","","","5.75","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","893","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=334"
"0170-00000041-001","1","/wound_care/safetypin.jpg","Safety Pins","<i>Sold by the each, limit 14. </i>","","","","","0.03","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=335"
"0170-00000047-001","1","/wound_care/halftape.jpg","Tape 0.5, Silk","<i>Sold by the each, limit 24. </i>","","","","","0.31","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","282","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=336"
"0170-00000048-001","1","/wound_care/tapeone.jpg","Tape 1, Silk","<i>Sold by the each, 12 rolls per box. Limit 24. </i>","","","","","0.57","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","263","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=337"
"0170-00000049-001","1","/wound_care/tapetwo.jpg","Tape 2, Silk","<i>Sold by the each, 6 rolls per box.  Limit 18.</i>","","","","","1.13","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","257","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=338"
"0170-00000050-001","1","/wound_care/tapethree.jpg","Tape 3, Silk","<i>Sold by the each, 4 rolls per pox.  Limit 8. </i>","","","","","1.78","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","98","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=339"
"0170-00000053-001","1","/wound_care/temstourn.jpg","Tourniquet, for Trauma C.A.T. BLACK","<b>Available for TEMS only.</b>","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=340"
"0170-00000054-001","1","no_picture.gif","Tourniquet, for Trauma C.A.T. BLUE TRAINING DEVICE","","","","","","33.66","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=341"
"0170-00000055-001","1","/wound_care/traumatourn.jpg","Tourniquet, for Trauma C.A.T. ORANGE","<b>Sold by the each, limit 2.</b>","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","102","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=342"
"0170-00000005-002","1","no_picture.gif","Bandage / Dressing 1 x 3 Band-Aid (50/bx)","Boxes of 50 each.  Ordering quantity is in boxes.","","","","","1.21","BX","0","0","0","1","1","0","0","","2013-10-23 07:46:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=433"
"0170-00000025-002","1","wound_care/Olaes Bandage.jpg","Olaes Modular Bandage 4 in","<i>Sold by the each, limit 4. </i>","","","","","7","EA","0","0","0","1","1","0","0","","2018-09-12 10:15:12","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=21&products_id=509"
"8911-00000001-002","1","/formulary/adenosine6ml.jpg","Adenosine (Adenocard) 6 mg","<b>Sold by the each, limit 3.</b>","","","","","40.16","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=343"
"8911-00000002-002","1","/formulary/adenosine12ml.jpg","Adenosine (Adenocard) 12mg","<b>.. Sold by the each, limit 3.</b>","","","","","76.18","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=344"
"8911-00000005-001","1","/formulary/albuterol.jpg","Albuterol 2.5 mg","<b>Sold by the each, order in multiples of 5.</b>","","","","","0.25","EA","0","0","0","5","5","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=345"
"8911-00000074-001","1","formulary/Aspirin325mg.jpg","Aspirin 325 mg","<i>Sold by the sheet of 10.  These are 325mg aspirin. Limit 2</i>","","","","","1.05","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=346"
"8911-00000008-001","1","/formulary/asa.jpg","Aspirin 81 mg","<b>Sold by the sheet, limit 2.</b>","","","","","3.55","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=347"
"8911-00000009-001","1","/formulary/atropine.jpg","Atropine 1 mg","<i>Sold by the each, limit 2. </i>","","","","","10.2","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=348"
"8911-00000010-001","1","/formulary/calcium.jpg","Calcium Chloride 10%","<u><b><i>Available, limited supply.</u></i></b>  <i>Sold by the each, limit 2. </i>","","","","","9.25","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=349"
"8911-00000011-001","1","/formulary/d25.jpg","D25W 10 ML 2.5 g","Currently out of stock, due to <b><i><u>nationwide backorder.</u></i></b>  <i>Sold by the each, limit 14. </i>","","","","","5.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=350"
"8911-00000012-001","1","/formulary/d50.jpg","D50W 50 ML 25 g","Currently out of stock, due to <b><i><u>nationwide backorder.</u></i></b>  <i>Sold by the each, limit 14. </i>","","","","","10.99","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=351"
"8911-00000013-002","1","/formulary/benadryl.jpg","Diphenhydramine (Benadryl) 50 mg","<i>Sold by the each, limit is one. </i>","","","","","3","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=352"
"8911-00000015-001","1","/formulary/epi1000.jpg","Epinephrine 1:1,000 1 mg- 1 cc Ampoule","<i>Sold by the each, limit 14. </i>","","","","","2.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=353"
"8911-00000016-001","1","/formulary/epi10000.jpg","Epinephrine 1;10,000 1 mg - 10 cc SYRINGE","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>  <b>Sold by the each, limit 20.</b>","","","","","15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=354"
"8911-00000017-001","1","/formulary/glucagon.jpg","Glucagon 1 mg","<b>Sold by the each, limit 3.</b>","","","","","180.72","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=355"
"8911-00000018-001","1","/formulary/glucose.jpg","Glucose, Oral Gel 15 g","<b>Sold by the each, (3/pack), limit 6.</b>","","","","","3.74","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=356"
"8911-00000019-001","1","/formulary/atrovent.jpg","Ipratropium 0.5 mg and Albuterol 2.5mg Premixed","<b>Sold by the each (30/box), limit 30.</b>","","","","","0.53","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","592","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=357"
"8911-00000020-001","1","/formulary/ns1000.jpg","IV Fluid 0.9% Normal Saline 1,000 ml","<i>Sold by the each (14/case), limit 14. </i>","","","","","4.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","684","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=358"
"8911-00000021-001","1","/formulary/ns500.jpg","IV Fluid 0.9% Normal Saline 500 ml","<b>National Back order, no resolution time.</b> Sold by the each, limit 8.","","","","","4.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=359"
"8911-00000022-001","1","/formulary/d5w.jpg","IV Fluid D5W 50 ml for Drug Administration","<b>Sold by the each, limit 3. </b>","","","","","2.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=360"
"8911-00000023-001","1","/formulary/dopamine.jpg","IV Pre-mixed Dopamine (1600 mcg / ml) 250 ml","<b>Sold by the each, limit 2.</b>","","","","","11.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=361"
"8911-00000024-001","1","/formulary/dopamine.jpg","IV Pre-mixed Dopamine (1600 mcg / ml) 500 ml","<b>Sold by the each, limit 2.</b>","","","","","11.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=362"
"8911-00000025-001","1","formulary/LidocaineSyringe.jpg","Lidocaine 100 mg for IO / IV Use","Sold by the each, limit 3.","","","","","6.32","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","3","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=363"
"8911-00000026-001","1","/formulary/lidojelly.jpg","Lidocaine Water Soluble lubricating gel","<i>Sold by the each, limit 3. </i>","","","","","7.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=364"
"8911-00000027-002","1","/formulary/magsulfatebag.jpg","Magnesium Sulfate 4 g","Currently out of stock, due to <b><i><u>nationwide backorder.</u></i></b>  <i>Sold by the each, limit 2. </i>","","","","","15.39","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=365"
"8911-00000028-001","1","/formulary/narcan.jpg","Naloxone (Narcan) 0.4 mg / ml","<b>Sold by the each, limit 10.</b>","","","","","4.22","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=366"
"8911-00000031-001","1","/formulary/nitrostat.jpg","Nitroglycerine SL TABS 0.4 mg / dose","<i>Sold by the each, limit 2. </i><br>EDO use only.","","","","","34.9","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=367"
"8911-00000031-004","1","/formulary/nitromist.jpg","Nitroglycerine SL MIST 0.4 mg / dose","<b>Sold by the each, limit 1.</b>  <b>Expires September 2020</B>","","","","","280","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=368"
"8911-00000032-001","1","/formulary/zofran.jpg","Ondansetron IV (2 mg / ml) Zofran 4 mg","<b>Manufactures back order, Sold by the each, limit 5.</b>","","","","","1.24","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=369"
"8911-00000033-001","1","/formulary/zofranodt.jpg","Ondansetron ODT (Zofran) 8 mg (10 tablets)","Sold by the blister pack of 10 tablets.","","","","","12.05","SHEET","0","0","0","1","1","0","0","","2012-07-30 11:06:00","723","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=370"
"8911-00000034-001","1","formulary/bicarb42.jpg","Sodium Bicarbonate 4.2% (5 mEq)","<b>Available, limited supply...</b> Sold by the each.  Limit 2.","","","","","12.99","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=371"
"8911-00000035-002","1","formulary/Adt Bicarb vial.jpg","Sodium Bicarbonate 8.4% (vial)","<b>Available by vial. Sold by each. Limit 3</b>","","","","","9.2","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=372"
"8911-00000044-002","1","/formulary/solumedrol.jpg","A-Methapred (Solu-Medrol)","","","","","","4.4","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=373"
"8911-00000041-001","1","no_picture.gif","Furosemide (Lasix) 40 mg, 4 mg / m,l vial","<i>Sold by the each, limit 14. </i>","","","","","0.66","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=374"
"8911-00000043-001","1","formulary/prednisone.jpg","Prednisone, 20mg tablet (PO)","","","","","","0.26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=375"
"8911-00000045-001","1","/formulary/terbutaline.jpg","Terbutaline 1mg/mL","","","","","","2.09","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=376"
"8911-00000006-001","1","formulary/amiodarone.jpg","Amiodarone 150 mg","<b>Sold by the each, limit 5.</b>","","","","","3.5","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","5","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=377"
"8911-00000015-002","1","no_picture.gif","Epinephrine 1:1,000 , 30mL","","","","","","3.47","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=378"
"8911-00000027-004","1","no_picture.gif","Magnesium Sulfate 50% injection syringe","","","","","","15.39","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=379"
"8911-00000044-001","1","/formulary/solumedrol.jpg","Solu-Medrol A-O-V","Sold by the each, limit 3.","","","","","8.15","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","34","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=380"
"8911-00000046-001","1","formulary/toradol60.jpg","Ketorolac (Toradol) Single Dose Vial 60mg (30mg/mL) - 2mL","","","","","","0.76","EA","0","0","0","1","1","0","0","","2012-08-14 11:45:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=381"
"8911-00000047-001","1","formulary/toradol30.jpg","Ketorolac (Toradol) Single Dose Vial 30mg (30mg/mL) - 1mL","<i>Sold by the each, limit 5. </i>","","","","","4.25","EA","0","0","0","1","1","0","0","","2012-08-14 11:49:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=382"
"8911-00000048-001","1","formulary/tylenol.jpg","Acetaminophen Oral Solution USP 650mg/20.3mL (Tylenol)","<i>Sold by the each, limit 5. </i>","","","","","2.12","EA","0","0","0","1","1","0","0","","2012-08-14 11:54:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=383"
"8911-00000049-001","1","no_picture.gif","Droperidol","Droperidol","","","","","0","EA","0","0","0","0","0","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=384"
"8911-00000050-001","1","no_picture.gif","Nitro-Bid Paste","Nitro-Bid Paste","","","","","0.22","EA","0","0","0","0","0","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=385"
"8911-00000051-001","1","no_picture.gif","Thiamine","Thiamine","","","","","0","EA","0","0","0","0","0","0","0","","2012-12-18 12:57:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=386"
"8911-00000053-001","1","no_picture.gif","Sterile Water for Injection","Sterile Water for Injection","","","","","0.77","EA","0","0","0","1","1","0","0","","2013-02-13 09:52:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=387"
"8911-00000033-002","1","no_picture.gif","Ondansetron Oral Dissolving Tablet, 30/box","","","","","","1.01","BX","0","0","0","0","0","0","0","","2013-03-26 09:34:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=388"
"8911-00000035-001","1","formulary/Adt Bicarb.jpg","Sodium Bicarbonate 8.4% (syringe)","</b><u><b><i><B>MANUFACTURE BACK ORDER..</b></u></i></b>  <i>Sold by the each, limit 2. </i>","","","","","11.65","EA","0","0","0","1","1","0","0","","2013-03-26 09:34:00","1","","Pharmaceutical / Formulary","--none--","1","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=389"
"8911-00000052-001","1","formulary/racemic.jpg","Racepineprhine Inhalation Solution, USP, 2.25%","Racepineprhine Inhalation Solution, USP, 2.25%","","","","","1.38","EA","0","0","0","1","1","0","0","","2013-03-25 13:06:00","0","","Pharmaceutical / Formulary","--none--","0","0","0","0","0","0","","","","http://iemssupply.net/ifd/index.php?main_page=product_info&cPath=22&products_id=390"
