v_products_id,v_products_type,v_products_quantity,v_products_price_uom,v_products_model,v_products_image,v_products_price,v_products_virtual,v_products_date_added,v_products_last_modified,v_products_date_available,v_products_weight,v_products_status,v_products_ordered,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_free,v_product_is_call,v_products_quantity_mixed,v_product_is_always_free_shipping,v_products_qty_box_status,v_products_quantity_order_max,v_products_sort_order,v_products_discount_type,v_products_discount_type_from,v_products_price_sorter,v_products_mixed_discount_quantity,v_metatags_title_status,v_metatags_products_name_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_products_name_en,v_products_description_en,v_products_url_en,v_products_viewed_en,v_metatags_title_en,v_metatags_keywords_en,v_metatags_description_en,v_manufacturers_name,v_tax_class_title,v_categories_name,v_products_link,v_dbio_command
528,1,0,EA,0045-00000026-001,,0.0000,0,"2016-12-02 12:39:16","2020-02-21 13:39:55",,0,0,31,1,1,0,0,0,1,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Automated External Defibrillator",,,0,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=528,
529,1,1,EA,8911-00000066-001,formulary/LevophedKit.jpg,19.0000,0,"2016-12-23 12:31:59","2022-09-07 09:57:18",,0,1,637,1,1,0,0,0,1,0,1,5,0,0,0,19.0000,1,0,0,0,0,0,"Levophed Kit","<b><u> April 1, 2023</U>. One each of the following: vial of Levophed, bag of 5% Dextrose 500 ml, IV Set Secondary (60 gtts / cc) Minidrip, Medication Added label, and two alcohol preps.</B>",,158,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=529,
530,1,1,BX,0140-00000132-001,ppe/GlovesX-Sm.jpg,10.0000,0,"2017-01-25 16:03:57","2022-11-01 11:51:17",,0,1,33,1,1,0,0,0,1,0,1,0,0,0,0,10.0000,1,0,0,0,0,0,"Gloves, NITRILE, NS Exam X-Small","Nitrile, non-sterile examination gloves. Sold by the box.  10 boxes / case.",,19,,,,,,PPE,http://iemssupply.net/external/index.php?main_page=product_info&products_id=530,
531,1,0,EA,0065-00000047-001,,122.5000,0,"2017-04-12 12:05:37","2019-12-04 19:24:37",,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,122.5000,1,0,0,0,0,0,"Fowler O2 Bottle Holder Cover",,,0,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=531,
532,1,2,EA,0045-00000047-901,,583.3400,0,"2017-04-20 09:58:57","2020-09-15 13:21:54",,0,0,45,1,1,0,0,0,1,0,1,0,0,0,0,583.3400,1,0,0,0,0,0,"Philips MRx Monitor Defibrillator","Monthly Service Charge on a Philips MRx Monitor Defibrillator.",,15,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=532,
533,1,0,VIAL,8911-00000063-001,,23.6000,0,"2017-06-02 15:56:09","2019-04-01 08:48:27",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,23.6000,1,0,0,0,0,0,"Adrenalin 1mg/ml (1:1,000) /  (epinephrine inj)","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.

All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i>",,0,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=533,
534,1,0,EA,8911-00000016-002,formulary/EpiCardiacKit.jpg,20.0000,0,"2017-06-07 11:56:00","2023-01-24 10:30:21",,0,0,3793,1,1,0,0,0,0,0,1,0,0,0,0,20.0000,1,0,0,0,0,0,"Epinephrine 1;10,000 Kit - Cardiac","<b><I>Epinephrine is in shortage nationwide. IEMS is obtaining supplies from alternate sources – please note the resulting price change of Epi – 1:1,000 and Epi 1:10,000.    All users should take care to rotate inventory and ensure they are using drugs that expire soonest before drug with later expiration dates. Please take especial care to check Epi 1:1,000 vials in advance of use.</b></i><b>Sold by the each</b>",,144,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=534,
535,1,1,EA,0046-00000001-001,ecg/InfNeoFilterLine.jpg,9.7900,0,"2017-04-20 17:13:00","2022-06-16 14:07:40",,0,1,72,1,1,0,0,0,0,0,1,4,0,0,0,9.7900,1,0,0,0,0,0,"Filter Line H Set Infant/Neonate","Sold by the each, limit 4.",,61,,,,,,"EtCO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=535,
536,1,50,EA,0046-00000002-001,/ecg/philipsfilter.jpg,8.5800,0,"2012-07-30 11:06:00","2022-04-01 10:24:34",,0,1,3328,1,1,0,0,0,0,0,1,0,0,0,0,8.5800,1,0,0,0,0,0,"Filter Line Set Adt/Ped with adapter","<i>Sold by the each. </i>  Phillips Capnography",,213,,,,,,"EtCO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=536,
537,1,1,EA,0046-00000003-001,ecg/CapnolineNasalInfant.jpg,20.0000,0,"2017-06-01 12:42:00","2023-01-24 10:09:02",,0,1,140,1,1,0,0,0,0,0,1,0,0,0,0,20.0000,1,0,0,0,0,0,"CapnoLine with Nasal Infant/Neonatal","Sold by the each.",,123,,,,,,"EtCO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=537,
538,1,120,EA,0046-00000004-001,/ecg/capnofilter.jpg,9.3600,0,"2012-07-30 11:06:00","2022-04-01 10:24:11",,0,1,25246,1,1,0,0,0,0,0,1,0,0,0,0,9.3600,1,0,0,0,0,0,"SmartCapnoLine with Cannula Adult","<i>Sold by the each, 100 each per case. </i>",,310,,,,,,"EtCO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=538,
539,1,1,EA,0046-00000005-001,ecg/capnofilterpeds.jpg,8.6700,0,"2017-01-06 07:17:00","2022-04-01 10:23:56",,0,1,1209,1,1,0,0,0,0,0,1,0,0,0,0,8.6700,1,0,0,0,0,0,"Smart CapnoLine with Cannula Pediatric","Sold by the each.",,76,,,,,,"EtCO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=539,
540,1,0,BTL,0140-00000039-002,ppe/antisepticgel.jpg,1.0000,0,"2017-09-16 07:50:12","2020-04-15 16:21:24",,0,0,255,1,1,0,0,0,1,0,1,0,0,0,0,1.0000,1,0,0,0,0,0,"Hand Sanitizer, Small bottle of Antiseptic hand sanitizer.","Small bottle of Antiseptic hand sanitizer (2 oz).",,3,,,,,,PPE,http://iemssupply.net/external/index.php?main_page=product_info&products_id=540,
541,1,0,CS,0020-00000049-001,air_supplies/peepvalvle.jpg,106.0000,0,"2017-11-20 16:39:06","2022-03-10 10:53:28",,0,0,29,1,1,0,0,0,1,0,1,0,0,0,0,106.0000,1,0,0,0,0,0,"Peep Valve Disp Adj 30mm ID 20/CS","A 30mm adjustable peep valve from 0-20cm.  Sold by the case of 20 each.",,45,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=541,
542,1,1000,EA,0075-00000006-002,,0.1900,0,"2017-11-21 16:00:17","2017-11-21 16:20:14",,0,1,98003,100,100,0,0,0,1,0,1,0,0,0,0,0.1900,1,0,0,0,0,0,"Lancets for Finger Sticks","Minimum order is 100 .. order in multiples of 100, 100 lancets in a box.",,145,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=542,
543,1,0,EA,0020-00000019-003,air_supplies/AdtBVMonly003.jpg,12.0000,0,"2017-12-24 08:40:58","2022-01-26 16:00:15",,0,0,3086,1,1,0,0,0,1,0,1,0,0,0,0,12.0000,1,0,0,0,0,0,"Manual Resuscitator;  BVM ONLY Adult","Sold by the each, 12 each/case. <b>Does Not have Bacterial/Viral Depth Filter no port.  Does NOT have CO2 Detector, ""Airway/ALS Items"" or Manometer.</B>",,180,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=543,
544,1,1,EA,0055-00000011-001,ez_io/PressureBag1000.jpg,16.2400,0,"2017-12-29 14:14:52","2018-01-12 09:39:45",,0,1,1390,1,1,0,0,0,1,0,1,0,0,0,0,16.2400,1,0,0,0,0,0,"Pressure Infuser for IV Bag, 1000cc","Sold by the each.",,94,,,,,,EZ-IO,http://iemssupply.net/external/index.php?main_page=product_info&products_id=544,
545,1,1,EA,0180-00000005-001,,0.1500,0,"2018-01-16 09:19:03","2018-07-10 09:05:21",,0,0,2675,1,1,0,0,0,1,0,1,0,0,0,0,0.1500,1,0,0,0,0,0,"Toothbrush, Soft",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=545,
546,1,1,EA,0180-00000006-001,,0.3200,0,"2018-01-16 09:19:53","2018-07-10 09:05:23",,0,0,4024,1,1,0,0,0,1,0,1,0,0,0,0,0.3200,1,0,0,0,0,0,"Toothpaste Floride",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=546,
547,1,1,BX,0180-00000007-001,,0.3500,0,"2018-01-16 09:21:02","2018-01-16 10:43:15",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.3500,1,0,0,0,0,0,"Tissue Facial Angel Soft",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=547,
548,1,1,BTL,0180-00000008-001,,0.2800,0,"2018-01-16 09:22:06","2018-07-10 09:05:11",,0,0,120,1,1,0,0,0,1,0,1,0,0,0,0,0.2800,1,0,0,0,0,0,"Mouthrinse Alcohol Free 4oz",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=548,
549,1,1,PAC,0180-00000009-001,,3.8200,0,"2018-01-16 09:45:55","2018-07-10 09:05:08",,0,0,125,1,1,0,0,0,1,0,1,0,0,0,0,3.8200,1,0,0,0,0,0,"Medicine Cup disp 1oz (80/pk)","Sold by the pack, 100 medicine cups per pack.",,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=549,
550,1,1,EA,0180-00000011-001,,0.1400,0,"2018-01-16 09:48:00","2018-01-16 09:48:18",,0,0,26,1,1,0,0,0,1,0,1,0,0,0,0,0.1400,1,0,0,0,0,0,"Denture cup with lid",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=550,
551,1,1,PAC,0180-00000012-001,,1.1000,0,"2018-01-16 09:49:15","2018-07-10 09:05:14",,0,0,504,1,1,0,0,0,1,0,1,0,0,0,0,1.1000,1,0,0,0,0,0,"Razor Twin Blade Facial (10/pk)",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=551,
552,1,1,EA,0180-00000013-001,,0.7300,0,"2018-01-16 09:50:09","2018-07-10 09:05:19",,0,0,1296,1,1,0,0,0,1,0,1,0,0,0,0,0.7300,1,0,0,0,0,0,"Shaving Cream 1.5oz",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=552,
553,1,1,EA,0180-00000014-001,,0.3200,0,"2018-01-16 09:51:38","2018-07-10 09:05:16",,0,0,2304,1,1,0,0,0,1,0,1,0,0,0,0,0.3200,1,0,0,0,0,0,"Roll-On Deodorant 1.5oz",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=553,
554,1,1,EA,0180-00000015-001,,0.1600,0,"2018-01-16 09:53:56","2018-07-10 09:05:03",,0,0,1021,1,1,0,0,0,1,0,1,0,0,0,0,0.1600,1,0,0,0,0,0,"Large handle comb",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=554,
555,1,0,EA,0180-00000016-001,,0.0700,0,"2018-01-16 09:55:09","2019-12-04 19:35:14",,0,0,1700,1,1,0,0,0,1,0,1,0,0,0,0,0.0700,1,0,0,0,0,0,"Dawnmist Facial & Body soap",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=555,
556,1,1,EA,0180-00000017-001,,0.2700,0,"2018-01-16 09:56:18","2018-03-13 09:39:07",,0,0,720,1,1,0,0,0,1,0,1,0,0,0,0,0.2700,1,0,0,0,0,0,"Shampoo and baby bath 2oz",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=556,
557,1,1,EA,0130-00000024-001,,0.5900,0,"2018-01-22 09:40:28","2018-01-22 09:58:28",,0,0,800,1,1,0,0,0,1,0,1,0,0,0,0,0.5900,1,0,0,0,0,0,"Urine Collection container","Reuben Engagement Center Only.  Sold by the each, 200 each per case.",,0,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=557,
558,1,0,BX,0130-00000023-001,,33.1100,0,"2018-01-22 09:44:24","2019-01-21 10:57:18",,0,0,20,1,1,0,0,0,1,0,1,0,0,0,0,33.1100,1,0,0,0,0,0,"Pregnancy  Kit Test SP HCG Urine Rapid","Reuben Engagement Center Only. Sold by the box, 30 kits in a box.",,0,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=558,
559,1,1,EA,0020-00000002-002,air_supplies/60np24fr.jpg,2.9000,0,"2018-03-23 13:40:08","2022-11-30 11:52:47",,0,1,793,1,1,0,0,0,1,0,1,0,0,0,0,2.9000,1,0,0,0,0,0,"Airway, Nasal Pharyngeal 6.0 mm 24 Fr","Sold by the each, 10 each per box.",,59,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=559,
560,1,1,EA,0020-00000003-002,air_supplies/70np28fr.jpg,2.9000,0,"2018-03-23 13:42:19","2022-11-30 11:52:55",,0,1,1150,1,1,0,0,0,1,0,1,0,0,0,0,2.9000,1,0,0,0,0,0,"Airway, Nasal Pharyngeal 7.0 mm 28 Fr","Sold by the each, 10 each per box.",,34,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=560,
561,1,1,EA,0020-00000004-002,air_supplies/80np32fr.jpg,2.9000,0,"2018-03-23 14:17:45","2022-11-30 11:53:03",,0,1,790,1,1,0,0,0,1,0,1,0,0,0,0,2.9000,1,0,0,0,0,0,"Airway, Nasal Pharyngeal 8.0 mm 32 Fr","Sold by the each, 10 each per box.",,23,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=561,
562,1,1,EA,0130-00000008-002,assessment/ringcutter2.jpg,12.0500,0,"2018-03-23 14:20:02","2018-07-23 08:59:19",,0,1,158,1,1,0,0,0,1,0,1,0,0,0,0,12.0500,1,0,0,0,0,0,"Ring Cutter, Complete","Sold by the each.",,46,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=562,
563,1,0,EA,0130-00000007-002,assessment/ringcutterblade2.jpg,2.9000,0,"2018-03-23 14:22:09","2019-12-04 19:33:24",,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2.9000,1,0,0,0,0,0,"Ring Cutter, Blade Only","Sold by the each.",,0,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=563,
564,1,1,EA,8911-00000002-003,formulary/Adenosine12mgKit.jpg,76.1800,0,"2018-04-03 08:15:05","2021-08-04 08:54:41",,0,1,517,1,1,0,0,0,1,0,1,0,0,0,0,76.1800,1,0,0,0,0,0,"Adenosine (Adenocard) 12mg Kit","Sold by the each. Contains one each of the following: vial 12mg/4ml Adenosine (3mg/ml), alcohol prep, 6cc syringe, and an 18 guage needle.",,74,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=564,
565,1,0,EA,0045-00000051-001,,191.6200,0,"2018-04-18 13:49:37","2022-01-06 09:59:02",,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,191.6200,1,0,0,0,0,0,"Philips Cable 10 Lead ECG Trunk AAMI/IEC 2m",,,1,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=565,
566,1,0,EA,0045-00000052-001,,92.0400,0,"2018-04-18 13:50:20","2022-01-06 09:58:38",,0,0,7,1,1,0,0,0,1,0,1,0,0,0,0,92.0400,1,0,0,0,0,0,"Philips 5-Lead Shielded Limb Snap",,,10,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=566,
567,1,0,BTL,0045-00000053-001,,100.1000,0,"2018-04-18 14:00:00","2019-12-04 19:17:02",,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,100.1000,1,0,0,0,0,0,"Philips 5-Lead Shielded Chest Snap",,,1,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=567,
568,1,0,EA,0045-00000049-001,"ecg/Philips Heartstart Smart Pads 3.jpg",35.2500,0,"2018-04-20 12:06:20","2022-02-16 14:34:02",,0,0,18,1,1,0,0,0,1,0,1,0,0,0,0,35.2500,1,0,0,0,0,0,"Philips Heartstart Smart Pads III","Special order item, sold by the each.",,30,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=568,
569,1,0,PAC,0045-00000007-005,ecg/BulkElectrode530.jpg,5.1000,0,"2018-05-16 15:23:22","2022-08-15 13:48:01",,0,0,9861,1,1,0,0,0,1,0,1,5,0,0,0,5.1000,1,0,0,0,0,0,"Electrodes, Monitoring Adult Bulk - 30 each / pack","Sold as a individual pack of 30. Limit is 5 packs.",,132,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=569,
570,1,0,,0180-00000019-001,,3.8200,0,"2018-06-08 10:48:25",,,0,0,12,1,1,0,0,0,1,0,1,0,0,0,0,3.8200,1,0,0,0,0,0,"Denture Cream",,,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=570,
571,1,0,EA,8911-00000029-002,"formulary/Narcan MAD.jpg",0.0000,0,"2018-07-02 11:15:12","2021-07-02 14:30:07",,0,0,4040,1,1,0,0,0,1,0,1,30,0,0,0,0.0000,1,0,0,0,0,0,"Naloxone (Narcan) 2mg/2ml syringe with MAD device","Sold by the each.  This is 2mg/2ml (1 mg/ml) syringe. Limit 30.",,163,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=571,
572,1,0,EA,0030-00000010-001,,264.0000,0,"2018-08-03 10:49:46","2019-12-04 19:13:57",,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,264.0000,1,0,0,0,0,0,"Pedi-Mate, Ferno",,,9,,,,,,C-Spine,http://iemssupply.net/external/index.php?main_page=product_info&products_id=572,
573,1,1,EA,0085-00000003-003,iv_supply/16AngioBC.jpg,1.8700,0,"2018-08-31 10:09:25","2020-02-06 13:49:55",,0,1,2670,5,5,0,0,0,1,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath BC 16 ga x 1.16","These are blood control angiocaths. Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.",,11,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=573,
574,1,50,EA,0085-00000004-003,iv_supply/18AngioBC.jpg,1.8700,0,"2018-08-31 10:11:21","2019-11-04 09:13:19",,0,1,19630,5,5,0,0,0,1,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath BC 18 ga x 1.16","These are blood control angiocaths. Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.",,54,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=574,
575,1,50,EA,0085-00000005-003,iv_supply/20AngioBC.jpg,1.8700,0,"2018-08-31 10:13:21","2019-11-04 09:13:21",,0,1,51150,5,5,0,0,0,1,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath BC 20 ga x 1.16","These are blood control angiocaths. Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.",,142,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=575,
576,1,1,EA,0085-00000006-003,iv_supply/22AngioBC.jpg,1.8700,0,"2018-08-31 10:15:35","2020-01-18 12:11:47",,0,1,9070,5,5,0,0,0,1,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath BC 22 ga x 1","These are blood control angiocaths. Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.",,26,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=576,
577,1,5,EA,0085-00000007-003,iv_supply/24AngioBC.jpg,1.8700,0,"2018-08-31 10:17:13","2020-04-07 16:08:07",,0,1,2605,5,5,0,0,0,1,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath BC 24 ga x 0.75","These are blood control angiocaths. Sold in multiples of 5 up to quantities of 50, quantities of 50 will be filled as one complete box.",,14,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=577,
578,1,0,EA,0005-00000004-003,air_als/GoCPAPmd.jpg,55.8300,0,"2018-09-05 15:21:14","2019-01-11 08:55:46",,0,0,77,1,1,0,0,0,1,0,1,0,0,0,0,55.8300,1,0,0,0,0,0,"CPAP, Medium O2-Max fixed system Bitrec ED","Continuous Positive Airway Pressure kit, size Medium.

<b>The new Pulmodyne GO-PAP comes with an included nebulizer-  a MedSource (Part MS-303) branded nebulizer  (Picture attached BadNebulizer.jpg).

This MedSource nebulizer does not work very well, or at all. The cup will not reliably stay connected to the Nebulizer Port in the GO-PAP. Effective immediately Please do not attempt to use the MedSource branded nebulizer included in the packaging with the CPAP.

The Individually packaged curaplex branded Small Volume Nebulizer (REF 301-201) issued by IEMS will work and stay in place in the GO-PAP nebulizer port as expected. 

Until Further Notice: Please use the curaplex nebulizers instead of the neb provided with the CPAP. 

The DISS adaptor for O2 connection and tubing works as intended and can be used to supply oxygen for the curaplex branded Small Volume Nebulizer

We have contacted the manufacturer and they are taking steps to correct this situation.

Please contact me directly with any questions

Kevin Gona</B>",,12,,,,,,"Airway / ALS",http://iemssupply.net/external/index.php?main_page=product_info&products_id=578,
579,1,1,EA,0180-00000018-001,,0.5200,0,"2018-09-07 12:48:45",,,0,0,500,1,1,0,0,0,1,0,1,0,0,0,0,0.5200,1,0,0,0,0,0,"Patient belonging drawstring bag","Sold by the each.",,0,,,,,,"Patient Comfort / Toiletries",http://iemssupply.net/external/index.php?main_page=product_info&products_id=579,
580,1,1,EA,0170-00000025-002,"wound_care/Olaes Bandage.jpg",7.0000,0,"2018-09-12 10:22:43","2019-04-18 12:56:48",,0,1,460,1,1,0,0,0,1,0,1,0,0,0,0,7.0000,1,0,0,0,0,0,"Olaes Modular Bandage 4 in","Sold by the each.",,65,,,,,,"Wound Care / Dressing / Bandage",http://iemssupply.net/external/index.php?main_page=product_info&products_id=580,
581,1,1,EA,0175-00000002-002,pt_comfort/CuraplexMoverPlus.jpg,26.6000,0,"2018-09-20 10:50:48","2021-12-01 09:16:12",,0,1,776,1,1,0,0,0,1,0,1,0,0,0,0,26.6000,1,0,0,0,0,0,"MegaMover Plus 40X80 with backboard pockets 1,000lb capacity","Sold by the each.",,571,,,,,,"Patient Handling",http://iemssupply.net/external/index.php?main_page=product_info&products_id=581,
582,1,1,EA,0135-00000002-002,pharm_als/adultmaskaerosolNEW.jpg,0.7900,0,"2018-10-03 13:12:10","2019-10-24 07:29:19",,0,1,4603,1,1,0,0,0,1,0,1,0,0,0,0,0.7900,1,0,0,0,0,0,"Mask, Aerosol Adult","Sold by the each. 50 each to a case.",,138,,,,,,"Pharmaceutical / ALS Admin",http://iemssupply.net/external/index.php?main_page=product_info&products_id=582,
583,1,0,EA,0045-00000001-002,,323.4000,0,"2018-11-27 15:23:33","2019-10-24 11:32:57",,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,323.4000,1,0,0,0,0,0,"AED LP1000 Non-Recharge Battery",,,6,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=583,
584,1,0,EA,0155-00000011-001,,250.0000,0,"2018-11-27 15:29:51",,,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,250.0000,1,0,0,0,0,0,"Nonin Pulse Oximeter",,,0,,,,,,"SpO2 Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=584,
585,1,0,BTL,0170-00000061-001,,3.5700,0,"2018-11-27 15:34:12","2022-04-06 09:30:51",,0,0,18,1,1,0,0,0,1,0,1,0,0,0,0,3.5700,1,0,0,0,0,0,"Irrigation Sterile Water, 500 ml Pour Bottle",,,0,,,,,,"Wound Care / Dressing / Bandage",http://iemssupply.net/external/index.php?main_page=product_info&products_id=585,
586,1,0,,0045-00000057-001,,155.2500,0,"2018-11-28 12:58:35",,,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,155.2500,1,0,0,0,0,0,"ECG Cable, 3-lead, Zoll AED Pro",,,0,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=586,
587,1,0,EA,0020-00000051-001,,37.6800,0,"2018-12-06 09:08:16","2021-04-08 14:25:23",,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,37.6800,1,0,0,0,0,0,"King airway size 3, with syringe and lube",,,0,,,,,,"Airway / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=587,
588,1,0,EA,0045-00000036-001,"ecg/Philips Heartstart Infant Child FR2.jpg",73.3700,0,"2018-12-31 12:04:41","2022-01-06 09:55:33",,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,73.3700,1,0,0,0,0,0,"HeartStart FR2 infant child defib pads","Discontinued by manufacture",,12,,,,,,"ECG Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=588,
589,1,0,EA,0005-00000004-004,air_als/GoCPAPmd.jpg,55.8300,0,"2019-01-11 08:59:46","2021-01-14 14:00:20",,0,0,292,1,1,0,0,0,1,0,1,0,0,0,0,55.8300,1,0,0,0,0,0,"CPAP, Medium Mask, GO-PAP Adjustable","<b>GO-PAP plus Neb-Connect.</b> Sold by the each.",,751,,,,,,"Airway / ALS",http://iemssupply.net/external/index.php?main_page=product_info&products_id=589,
590,1,4,EA,0175-00000007-001,,500.0000,0,"2019-02-18 13:16:30","2020-06-29 15:16:50",,0,0,24,1,1,0,0,0,1,0,1,0,0,0,0,500.0000,1,0,0,0,0,0,"Stryker cot - used",,,1,,,,,,"Patient Handling",http://iemssupply.net/external/index.php?main_page=product_info&products_id=590,
592,1,0,PAC,8911-00000034-002,formulary/Bicarb_Peds_Vial_sub.jpg,18.1600,0,"2019-05-01 09:32:01","2022-01-21 10:02:07",,0,0,12,1,1,0,0,0,1,0,1,2,0,0,0,18.1600,1,0,0,0,0,0,"Sodium Bicarbonate 4.2% (vials)","Sold as a pack of two vials.  Two vials equals one syringe.",,20,,,,,,"Pharmaceutical / Formulary",http://iemssupply.net/external/index.php?main_page=product_info&products_id=592,
593,1,1,EA,0015-00000025-001,air_suction/800cansiter.jpg,3.4500,0,"2019-06-27 17:14:42","2022-04-01 10:25:43",,0,1,601,1,1,0,0,0,1,0,1,0,0,0,0,3.4500,1,0,0,0,0,0,"Canister, Hard Plastic, Suction, 800 cc with lid","Sold by the each.",,41,,,,,,"Airway / Suction",http://iemssupply.net/external/index.php?main_page=product_info&products_id=593,
